arrid,arrname,arrgeopoint,zdaid,lat_left,lon_left,geometry,lon_right,lat_right,temperature
463673,Charonne - Philippe Auguste,"48.85606524953852, 2.3912538403163",45195,48.85606524953852,2.3912538403163,POINT (2.3912538403163 48.85606524953852),2.3765,48.85,24.665602
494363,Place Colonel Fabien,"48.87730772537401, 2.37040353615327",463881,48.87730772537401,2.37040353615327,POINT (2.37040353615327 48.87730772537401),2.3754,48.872,24.465027
494362,Saint-Ambroise,"48.86267055744884, 2.376332655680203",473757,48.86267055744884,2.376332655680203,POINT (2.376332655680203 48.86267055744884),2.3754,48.872,24.465027
36648,Porte de Saint-Mandé,"48.844120828498085, 2.410810382110342",58731,48.844120828498085,2.410810382110342,POINT (2.410810382110342 48.844120828498085),2.4106,48.851,24.405943
25727,Gare de Bercy,"48.840125139320506, 2.3817935450538426",473525,48.840125139320506,2.3817935450538426,POINT (2.3817935450538426 48.840125139320506),2.3765,48.85,24.665602
494163,Gare de Bercy,"48.84010785720178, 2.381929999624831",473525,48.84010785720178,2.381929999624831,POINT (2.381929999624831 48.84010785720178),2.3765,48.85,24.665602
41439,Terroirs de France,"48.831776834159974, 2.388363367403087",58729,48.831776834159974,2.388363367403087,POINT (2.388363367403087 48.831776834159974),2.3775,48.828,24.588678
39798,Gare de Lyon,"48.84388545906027, 2.373341728002413",473219,48.84388545906027,2.373341728002413,POINT (2.373341728002413 48.84388545906027),2.3765,48.85,24.665602
8450,Les Berges de Charenton,"48.819068267472204, 2.40793376053025",51314,48.819068267472204,2.40793376053025,POINT (2.40793376053025 48.819068267472204),2.4116,48.828,24.454836
8448,Lachambeaudie,"48.835892042427, 2.3858491629007332",42848,48.835892042427,2.3858491629007332,POINT (2.3858491629007332 48.835892042427),2.3775,48.828,24.588678
29808,Rhin et Danube,"48.77182489573109, 2.4902480532831093",45721,48.77182489573109,2.4902480532831093,POINT (2.4902480532831093 48.77182489573109),2.4828,48.762,24.336353
39474,Victor Hugo,"48.81900353451704, 2.4112167727914993",51543,48.81900353451704,2.4112167727914993,POINT (2.4112167727914993 48.81900353451704),2.4116,48.828,24.454836
39561,Griffons,"48.771726434072214, 2.459660498396791",57521,48.771726434072214,2.459660498396791,POINT (2.459660498396791 48.771726434072214),2.4488,48.762,24.333145
39558,Billotte - Falkirk,"48.77294199141986, 2.457974212458141",57520,48.77294199141986,2.457974212458141,POINT (2.457974212458141 48.77294199141986),2.4477,48.784,24.474466
39558,Billotte - Falkirk,"48.77294199141986, 2.457974212458141",57520,48.77294199141986,2.457974212458141,POINT (2.457974212458141 48.77294199141986),2.4488,48.762,24.333145
420286,Henri Mondor - Laferrière,"48.7986675083762, 2.4546165216107707",43359,48.7986675083762,2.4546165216107707,POINT (2.4546165216107707 48.7986675083762),2.4467,48.806,24.510483
25519,Porte Dorée - Daumesnil,"48.83579676098907, 2.4061633907433664",473711,48.83579676098907,2.4061633907433664,POINT (2.4061633907433664 48.83579676098907),2.4116,48.828,24.454836
25726,Bercy - Aréna,"48.83801380783905, 2.3822136945171764",43089,48.83801380783905,2.3822136945171764,POINT (2.3822136945171764 48.83801380783905),2.3775,48.828,24.588678
25713,Aubert,"48.845535061707004, 2.4223358967025637",47245,48.845535061707004,2.4223358967025637,POINT (2.4223358967025637 48.845535061707004),2.4106,48.851,24.405943
25909,8 mai 1945,"48.8110418476226, 2.4312015549169494",45710,48.8110418476226,2.4312015549169494,POINT (2.4312015549169494 48.8110418476226),2.4467,48.806,24.510483
37926,Ecole Vétérinaire de Maisons-Alfort - Métro,"48.81481933335355, 2.4218454393810833",463901,48.81481933335355,2.4218454393810833,POINT (2.4218454393810833 48.81481933335355),2.4126,48.806,24.47005
37922,Petits Carreaux,"48.77309067658991, 2.496046018803414",474136,48.77309067658991,2.496046018803414,POINT (2.496046018803414 48.77309067658991),2.4828,48.762,24.336353
25895,Dugommier,"48.83846861542725, 2.388461961104406",463895,48.83846861542725,2.388461961104406,POINT (2.388461961104406 48.83846861542725),2.3775,48.828,24.588678
23647,Mairie du 12ème,"48.84112199044565, 2.388512579522353",45218,48.84112199044565,2.388512579522353,POINT (2.388512579522353 48.84112199044565),2.3765,48.85,24.665602
23648,Rambouillet,"48.84459825086288, 2.380691272376875",45216,48.84459825086288,2.380691272376875,POINT (2.380691272376875 48.84459825086288),2.3765,48.85,24.665602
21791,Europarc,"48.76699102157156, 2.470706380714344",42970,48.76699102157156,2.470706380714344,POINT (2.470706380714344 48.76699102157156),2.4828,48.762,24.336353
7787,Port aux Lions,"48.821491676468796, 2.3997342031739937",46270,48.821491676468796,2.3997342031739937,POINT (2.3997342031739937 48.821491676468796),2.4116,48.828,24.454836
26711,République - Général Leclerc,"48.80552405615695, 2.4416778575052267",44625,48.80552405615695,2.4416778575052267,POINT (2.4416778575052267 48.80552405615695),2.4467,48.806,24.510483
26710,République - Général Leclerc,"48.805450455115846, 2.4413246338303605",44625,48.805450455115846,2.4413246338303605,POINT (2.4413246338303605 48.805450455115846),2.4467,48.806,24.510483
24332,Moulin des Bruyères,"48.90682602395368, 2.2621478280935836",46445,48.90682602395368,2.2621478280935836,POINT (2.2621478280935836 48.90682602395368),2.2709,48.915,24.257711
36601,Danielle Casanova,"48.904351988376106, 2.3025220529211223",51119,48.904351988376106,2.3025220529211223,POINT (2.3025220529211223 48.904351988376106),2.3061,48.894,24.409426
24603,Brochant - Cardinet,"48.89087040019275, 2.319586917405308",42397,48.89087040019275,2.319586917405308,POINT (2.319586917405308 48.89087040019275),2.3061,48.894,24.409426
24598,Place Marie-Jeanne Bassot,"48.897612375652244, 2.283611637176328",58396,48.897612375652244,2.283611637176328,POINT (2.283611637176328 48.897612375652244),2.272,48.893,24.27547
36549,Pompidou / Pont de Levallois,"48.89656297050992, 2.2780882859927645",50457,48.89656297050992,2.2780882859927645,POINT (2.2780882859927645 48.89656297050992),2.272,48.893,24.27547
36807,Paix - Verdun,"48.90025817244294, 2.260235710616776",50644,48.90025817244294,2.260235710616776,POINT (2.260235710616776 48.90025817244294),2.272,48.893,24.27547
34174,Trezel,"48.89516839422766, 2.2945841474382793",50725,48.89516839422766,2.2945841474382793,POINT (2.2945841474382793 48.89516839422766),2.3061,48.894,24.409426
22803,Louvre - Etienne Marcel,"48.86560586628487, 2.343349797473096",43831,48.86560586628487,2.343349797473096,POINT (2.343349797473096 48.86560586628487),2.3413,48.872,24.605782
8074,La Paix,"48.91619489216321, 2.2721123286986016",50670,48.91619489216321,2.2721123286986016,POINT (2.2721123286986016 48.91619489216321),2.2709,48.915,24.257711
20440,Stade,"48.89899610225854, 2.2568435064809864",44897,48.89899610225854,2.2568435064809864,POINT (2.2568435064809864 48.89899610225854),2.272,48.893,24.27547
8127,Paul Doumer,"48.89057896705768, 2.25549070222426",50738,48.89057896705768,2.25549070222426,POINT (2.25549070222426 48.89057896705768),2.272,48.893,24.27547
8119,Marjolin,"48.89432050356497, 2.2926315802509634",50726,48.89432050356497,2.2926315802509634,POINT (2.2926315802509634 48.89432050356497),2.3061,48.894,24.409426
427610,Moulin des Bruyères,"48.90682820478782, 2.2610427464831027",46445,48.90682820478782,2.2610427464831027,POINT (2.2610427464831027 48.90682820478782),2.2709,48.915,24.257711
413117,Mairie de Clichy - Métro,"48.90357296932273, 2.3062021032625624",427333,48.90357296932273,2.3062021032625624,POINT (2.3062021032625624 48.90357296932273),2.3061,48.894,24.409426
30008,Brochant - Cardinet,"48.89188702215128, 2.318073386282103",42397,48.89188702215128,2.318073386282103,POINT (2.318073386282103 48.89188702215128),2.3061,48.894,24.409426
42073,Blanche - Calais,"48.88185503906366, 2.3316361736245352",42338,48.88185503906366,2.3316361736245352,POINT (2.3316361736245352 48.88185503906366),2.3413,48.872,24.605782
427586,La Jonquiere,"48.8940135359693, 2.3203778289319033",45483,48.8940135359693,2.3203778289319033,POINT (2.3203778289319033 48.8940135359693),2.3061,48.894,24.409426
19734,Place de Clichy,"48.883480471923605, 2.328001671291839",473670,48.883480471923605,2.328001671291839,POINT (2.328001671291839 48.883480471923605),2.3403,48.894,24.366285
29278,Sainte-Foy,"48.88480831171828, 2.2676554405291625",50728,48.88480831171828,2.2676554405291625,POINT (2.2676554405291625 48.88480831171828),2.272,48.893,24.27547
29224,Les Bruyères,"48.90592197158005, 2.2643024941242023",485814,48.90592197158005,2.2643024941242023,POINT (2.2643024941242023 48.90592197158005),2.2709,48.915,24.257711
40014,Place Debain,"48.90289165209472, 2.348213265123232",42831,48.90289165209472,2.348213265123232,POINT (2.348213265123232 48.90289165209472),2.3403,48.894,24.366285
40011,Payret,"48.90209714885749, 2.326519991917349",51239,48.90209714885749,2.326519991917349,POINT (2.326519991917349 48.90209714885749),2.3403,48.894,24.366285
40018,Gosset - Poissonniers,"48.90186835606179, 2.351881910447209",462514,48.90186835606179,2.351881910447209,POINT (2.351881910447209 48.90186835606179),2.3403,48.894,24.366285
27152,Léon Blum,"48.906822850105854, 2.3005926308053946",51120,48.906822850105854,2.3005926308053946,POINT (2.3005926308053946 48.906822850105854),2.305,48.916,24.277391
27116,Provence - Drouot,"48.87440508560678, 2.3407438437524704",485842,48.87440508560678,2.3407438437524704,POINT (2.3407438437524704 48.87440508560678),2.3413,48.872,24.605782
27119,Legendre,"48.88939201420354, 2.3221428932845",59107,48.88939201420354,2.3221428932845,POINT (2.3221428932845 48.88939201420354),2.3061,48.894,24.409426
27274,Chevreul,"48.9075637355621, 2.2665849197396604",42609,48.9075637355621,2.2665849197396604,POINT (2.2665849197396604 48.9075637355621),2.2709,48.915,24.257711
29841,Chanzy,"48.90971338502952, 2.272530413432376",50760,48.90971338502952,2.272530413432376,POINT (2.272530413432376 48.90971338502952),2.2709,48.915,24.257711
27346,Custine - Ramey,"48.88844919188104, 2.346675705172286",42805,48.88844919188104,2.346675705172286,POINT (2.346675705172286 48.88844919188104),2.3403,48.894,24.366285
27344,Curton,"48.89878885591094, 2.312485893289516",46436,48.89878885591094,2.312485893289516,POINT (2.312485893289516 48.89878885591094),2.3061,48.894,24.409426
27345,Eglise Saint-Pierre,"48.88392393236939, 2.271581578637376",42952,48.88392393236939,2.271581578637376,POINT (2.271581578637376 48.88392393236939),2.272,48.893,24.27547
420406,Marché aux Puces,"48.90174016486507, 2.343207743346726",51542,48.90174016486507,2.343207743346726,POINT (2.343207743346726 48.90174016486507),2.3403,48.894,24.366285
39724,Gare Saint-Lazare - Rome,"48.87702351127059, 2.323258301752386",473203,48.87702351127059,2.323258301752386,POINT (2.323258301752386 48.87702351127059),2.3072,48.871,24.38513
40772,Pont de Neuilly,"48.8851528436698, 2.2607912251862743",473678,48.8851528436698,2.2607912251862743,POINT (2.2607912251862743 48.8851528436698),2.272,48.893,24.27547
39788,Pont Neuf - Quai du Louvre,"48.85860696023887, 2.341352640073463",473652,48.85860696023887,2.341352640073463,POINT (2.341352640073463 48.85860696023887),2.3424,48.849,24.677244
27971,La Jonquière,"48.89455641689244, 2.3209572319699445",45483,48.89455641689244,2.3209572319699445,POINT (2.3209572319699445 48.89455641689244),2.3061,48.894,24.409426
27970,Navier,"48.89580704528251, 2.322645872651071",44194,48.89580704528251,2.322645872651071,POINT (2.322645872651071 48.89580704528251),2.3061,48.894,24.409426
37726,Rivoli - Pont Neuf,"48.85974033431864, 2.344664067858661",45103,48.85974033431864,2.344664067858661,POINT (2.344664067858661 48.85974033431864),2.3424,48.849,24.677244
23005,Albert Kahn,"48.8953792210239, 2.3459886053071797",45534,48.8953792210239,2.3459886053071797,POINT (2.3459886053071797 48.8953792210239),2.3403,48.894,24.366285
37634,Kléber,"48.90330759458322, 2.3339117052189873",50470,48.90330759458322,2.3339117052189873,POINT (2.3339117052189873 48.90330759458322),2.3403,48.894,24.366285
37636,Kléber,"48.90306472099032, 2.333901171508827",50470,48.90306472099032,2.333901171508827,POINT (2.333901171508827 48.90306472099032),2.3403,48.894,24.366285
11229,Boulay,"48.89295415324762, 2.3159590220215294",45484,48.89295415324762,2.3159590220215294,POINT (2.3159590220215294 48.89295415324762),2.3061,48.894,24.409426
25878,Chance - Milly,"48.89849747872193, 2.302532288566064",42534,48.89849747872193,2.302532288566064,POINT (2.302532288566064 48.89849747872193),2.3061,48.894,24.409426
25829,Voltaire - Villiers,"48.89038760173527, 2.2800832639673017",45066,48.89038760173527,2.2800832639673017,POINT (2.2800832639673017 48.89038760173527),2.272,48.893,24.27547
25824,Trezel,"48.894592065507936, 2.2959831690682564",50725,48.894592065507936,2.2959831690682564,POINT (2.2959831690682564 48.894592065507936),2.3061,48.894,24.409426
25830,Aristide Briand,"48.89380928557038, 2.289828862446957",50655,48.89380928557038,2.289828862446957,POINT (2.289828862446957 48.89380928557038),2.3061,48.894,24.409426
492402,Rivoli - Pont Neuf,"48.859545326135205, 2.3451844642786273",45103,48.859545326135205,2.3451844642786273,POINT (2.3451844642786273 48.859545326135205),2.3424,48.849,24.677244
25762,Saint-Georges,"48.878184066571976, 2.3378053926529634",473740,48.878184066571976,2.3378053926529634,POINT (2.3378053926529634 48.878184066571976),2.3413,48.872,24.605782
25761,Saint-Georges,"48.87855881819219, 2.337268859632959",473740,48.87855881819219,2.337268859632959,POINT (2.337268859632959 48.87855881819219),2.3413,48.872,24.605782
25770,Porte de Saint-Ouen - Hôpital Bichat,"48.89940769351859, 2.329637550598685",473691,48.89940769351859,2.329637550598685,POINT (2.329637550598685 48.89940769351859),2.3403,48.894,24.366285
25942,Marcadet,"48.89039448672532, 2.3455329669087424",45567,48.89039448672532,2.3455329669087424,POINT (2.3455329669087424 48.89039448672532),2.3403,48.894,24.366285
23581,Quai de Clichy,"48.90206602114048, 2.286960675134152",46443,48.90206602114048,2.286960675134152,POINT (2.286960675134152 48.90206602114048),2.272,48.893,24.27547
23595,Fosse Blanc,"48.9255332559758, 2.3076152104313055",51015,48.9255332559758,2.3076152104313055,POINT (2.3076152104313055 48.9255332559758),2.305,48.916,24.277391
480535,Rue de la Station / Asnières-sur-Seine,"48.906343179327656, 2.2863563857888867",46444,48.906343179327656,2.2863563857888867,POINT (2.2863563857888867 48.906343179327656),2.2709,48.915,24.257711
9127,Parc Mathilde Girault,"48.89671648116724, 2.2811824197694826",51539,48.89671648116724,2.2811824197694826,POINT (2.2811824197694826 48.89671648116724),2.272,48.893,24.27547
9119,Rivoli - Châtelet,"48.85904159571699, 2.3468127604986",463834,48.85904159571699,2.3468127604986,POINT (2.3468127604986 48.85904159571699),2.3424,48.849,24.677244
490903,Louis Armand,"48.91641489864043, 2.3108339519604875",490904,48.91641489864043,2.3108339519604875,POINT (2.3108339519604875 48.91641489864043),2.305,48.916,24.277391
490902,Stade Dominique Rocheteau,"48.9171102271708, 2.314468016632061",461936,48.9171102271708,2.314468016632061,POINT (2.314468016632061 48.9171102271708),2.305,48.916,24.277391
18259,Mairie de Courbevoie,"48.89483215994964, 2.256834746087945",44009,48.89483215994964,2.256834746087945,POINT (2.256834746087945 48.89483215994964),2.272,48.893,24.27547
28490,Moulin des Bruyères,"48.90637287293464, 2.2615812675516116",46445,48.90637287293464,2.2615812675516116,POINT (2.2615812675516116 48.90637287293464),2.2709,48.915,24.257711
420551,Porte d'Aubervilliers - Macdonald,"48.898315890677424, 2.3703949955788053",420656,48.898315890677424,2.3703949955788053,POINT (2.3703949955788053 48.898315890677424),2.3744,48.895,24.293255
28485,Comète,"48.912160659714594, 2.284666629013673",50459,48.912160659714594,2.284666629013673,POINT (2.284666629013673 48.912160659714594),2.2709,48.915,24.257711
7748,River Plaza,"48.913808731736836, 2.3064749801905755",50173,48.913808731736836,2.3064749801905755,POINT (2.3064749801905755 48.913808731736836),2.305,48.916,24.277391
28583,Gallieni,"48.90994718879235, 2.2859795285956324",50458,48.90994718879235,2.2859795285956324,POINT (2.2859795285956324 48.90994718879235),2.2709,48.915,24.257711
480177,Victor Hugo - Bineau,"48.88684670994186, 2.2790003197977837",50641,48.88684670994186,2.2790003197977837,POINT (2.2790003197977837 48.88684670994186),2.272,48.893,24.27547
480182,Victor Hugo - Parmentier,"48.884324897016754, 2.2813807442461345",480176,48.884324897016754,2.2813807442461345,POINT (2.2813807442461345 48.884324897016754),2.272,48.893,24.27547
26656,Abbé Glatz,"48.92504126339414, 2.2850900293547767",50463,48.92504126339414,2.2850900293547767,POINT (2.2850900293547767 48.92504126339414),2.2709,48.915,24.257711
